Rule;Support;Confidence;Lift;Count;UsedTerm;Url;Title;Abstract;DataPublicacao
"{16701048000167} => {08691984000106}";0,0104970669959864;1;95,2647058823529;34;08691984000106+vara+criminal;https://www.jusbrasil.com.br/diarios/30707075/pg-143-secao-3-diario-oficial-da-uniao-dou-de-20-09-2011?ref=serp;DOU 20/09/2011 - Pág. 143 - Seção 3 - Diário Oficial da União;SECRETARIA-GERAL CIRCUNSCRIÇÃO JUDICIÁRIA DO GAMA VARAS CRIMINAIS DA CIRCUNSCRIÇÃO JUDICIÁRIA DO GAMA...2ª VARA CRIMINAL DO GAMA EDITAIS DE CITAÇÃO (Com prazo de 15 dias) A Drª JORGINA DE OLIVEIRA C....E SILVA ROSA, MMª Juíza de Direito da 2ª Vara Criminal do Gama, Distrito Federal, na forma da lei, etc...;
"{16701048000167} => {08691984000106}";0,0104970669959864;1;95,2647058823529;34;08691984000106+execução+penal;https://www.jusbrasil.com.br/diarios/176489537/dou-secao-1-05-02-2018-pg-98?ref=serp;DOU 05/02/2018 - Pág. 98 - Seção 1 - Diário Oficial da União;novos elementos obtidos a partir da "Operação Lava Jato", de possível ocorrência de dano ao erário na execução...Constituição Federal , no art. 218 , § 2º , do Código de Processo Civil, no art. 291 do Código de Processo Penal...Processo nº 00200.028222/2017-97, aplica à empresa BRA TECNOLOGIA LTDA-ME, inscrita no CNPJ sob o nº 08.691.984/0001-06...;
"{16701048000167} => {08691984000106}";0,0104970669959864;1;95,2647058823529;34;08691984000106+execução+penal;https://www.jusbrasil.com.br/diarios/30707075/pg-143-secao-3-diario-oficial-da-uniao-dou-de-20-09-2011?ref=serp;DOU 20/09/2011 - Pág. 143 - Seção 3 - Diário Oficial da União;(CNPJ: 08.691.984/0001-06), Item 12 - R$20,69, Item 19 - R$39,79. FAUSTINO & CIA LTDA - EPP CNPJ: 04.723.376/0001-85 Objeto: I - Prorrogar o prazo de execução dos serviços...III , do Código Penal . (...) Publique-se, registre-se e intime-se.;
"{16701048000167} => {08691984000106}";0,0104970669959864;1;95,2647058823529;34;08691984000106+tcu;https://www.jusbrasil.com.br/diarios/123105390/dou-secao-3-18-08-2016-pg-137?ref=serp;DOU 18/08/2016 - Pág. 137 - Seção 3 - Diário Oficial da União;e 2363/2006-TCU-2ª Câmara. (www.tcu.gov.br> aba cidadão> serviços e consultas> Emissão de GRU). Vigência: 12 meses, contados de 15/08/2016 a 14/08/2017; f) Fornecedor: BRA TECNOLOGIA LTDA ME, CNPJ 08.691.984/0001-06...;
"{16701048000167} => {08691984000106}";0,0104970669959864;1;95,2647058823529;34;08691984000106+tcu;https://www.jusbrasil.com.br/diarios/161472368/dou-secao-3-21-09-2017-pg-11?ref=serp;DOU 21/09/2017 - Pág. 11 - Seção 3 - Diário Oficial da União;supracitado, será instaurada a Tomada de Contas Especial na forma do art. 3º da Instrução Normativa TCU...CADIN, como dispõe o parágrafo 2º do art. 2º da Lei 10.522 /2002 e os incisos I e III do art. 15 da IN/TCU...-ME - CNPJ: 08.691.984/0001-06, PROVER ALIMENTOS LTDA -EPP - CNPJ: 09.294.294/0001-86, GHC UNIFORMES...;
"{16701048000167} => {08691984000106}";0,0104970669959864;1;95,2647058823529;34;08691984000106+tcu;https://www.jusbrasil.com.br/diarios/176489537/dou-secao-1-05-02-2018-pg-98?ref=serp;DOU 05/02/2018 - Pág. 98 - Seção 1 - Diário Oficial da União;LUÍS DE CARVALHO 007.331/2016-9 Levantamento decorrente do disposto no item 9.3 do Acórdão 2.543/2015-TCU-Plenário...Monitoramento de determinações e de recomendações contidas no Acórdão 604/2017, proferido pelo Plenário do TCU...Processo nº 00200.028222/2017-97, aplica à empresa BRA TECNOLOGIA LTDA-ME, inscrita no CNPJ sob o nº 08.691.984/0001-06...;
"{08691984000106} => {16701048000167}";0,0104970669959864;1;95,2647058823529;34;16701048000167+tcu;https://www.jusbrasil.com.br/diarios/213420652/dou-secao-3-17-10-2018-pg-14?ref=serp;DOU 17/10/2018 - Pág. 14 - Seção 3 - Diário Oficial da União;prazo supracitado, será instaurada Tomada de Contas Especial na forma do art. 3º da Instrução Normativa TCU...pelo art. 8º da Lei nº 8.443 , de 16 de julho de 1992, nos termos do art. 3º da Instrução Normativa/TCU...MENDES DE LIRA15.138.918/0001-79 ONIX DO BRASIL EIRELI16.701.048/0001-67 BOING COMERCIO ATACADISTA DE...;
"{08691984000106} => {16701048000167}";0,0104970669959864;1;95,2647058823529;34;16701048000167+tcu;https://www.jusbrasil.com.br/diarios/142218846/dou-secao-3-04-04-2017-pg-153?ref=serp;DOU 04/04/2017 - Pág. 153 - Seção 3 - Diário Oficial da União;Contratada: ONIX DO BRASIL EIRELI - EPP; CNPJ: 16.701.048/0001-67. R$ 5.000,00 (art. 57 da Lei 8.443 /1992), a qual será atualizada desde a data do Acórdão 4482/2015-TCU-Primeira..., III , b , 24 e 28 , II , Lei 8.443 /1992, c/c os arts. 216 e 219, II e III, Regimento Interno do TCU...;
"{08691984000106} => {16701048000167}";0,0104970669959864;1;95,2647058823529;34;16701048000167+tcu;https://www.jusbrasil.com.br/diarios/176890668/dou-secao-3-07-02-2018-pg-135?ref=serp;DOU 07/02/2018 - Pág. 135 - Seção 3 - Diário Oficial da União;prestada deverá ser classificada quanto ao grau de confidencialidade, nos termos do art. 14 da Resolução-TCU...SECRETARIA DE CONTROLE EXTERNO EM RONDÔNIA EDITAL Nº 4/2018-TCU/SECEX-RO, DE 26 DE JANEIRO DE 2018 TC...Contratante: SENADO FEDERAL -.CNPJ Contratado: 16701048000167.;
"{08691984000106} => {16701048000167}";0,0104970669959864;1;95,2647058823529;34;16701048000167+tcu;https://www.jusbrasil.com.br/diarios/192396724/dou-secao-3-28-05-2018-pg-62?ref=serp;DOU 28/05/2018 - Pág. 62 - Seção 3 - Diário Oficial da União;na mesma localidade do exercício do cargo concursado neste edital, em obséquio à Decisão Normativa/TCU...nº 212/1998 e no Acórdão /TCU/ nº 569/2006-Plenário, processo nº TC-005.514/2004-9. 12.4 Novas vagas...ELÉTRICOS LTDA, CNPJ 15.984.883/0001-99, itens 04, 09, 29, 39, 54 e 63, ONIX DO BRASIL EIRELI, CNPJ 16.701.048/0001-67...;
