Rule;Support;Confidence;Lift;Count;UsedTerm;Url;Title;Abstract;DataPublicacao
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+vara+criminal;https://www.jusbrasil.com.br/diarios/82739145/doerj-poder-executivo-22-12-2014-pg-9?ref=serp;DOERJ 22/12/2014 - Pág. 9 - Poder Executivo - Diário Oficial do Estado do Rio de Janeiro;período de 31/10/2014 a 06/12/2014, conforme Alvará de Soltura nº 126/2014/ ALVS, expedido pela 41ª Vara...Criminal da Capital. E LICITAÇÕES EIRELI EPP (ANTIGA CHAVES COMÉRCIOS E LICITAÇÕES LTDA EPP), inscrita no CNPJ sob o nº 11.333.352/0001-85...;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+execução+penal;https://www.jusbrasil.com.br/diarios/94423101/dosp-executivo-caderno-1-23-06-2015-pg-105?ref=serp;DOSP 23/06/2015 - Pág. 105 - Executivo - Caderno 1 - Diário Oficial do Estado de São Paulo;Preserva o Estado para o cumprimento da Lei de Execução Penal e preserva o fornecedor que venderá esse...DE EQUIPAMENTOS LTDA me Recurso interposto por concorrente deferido. 22/06/2015-15:46:28 00761925805 11333352000185...15179700000162 CENTRAO COMERCIO DE EQUIPAMENTOS LTDA me 1 Nacional EBARA / BHS-511-20 7308,0000 1 2 11333352000185...;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+execução+penal;https://www.jusbrasil.com.br/diarios/86550862/djam-administrativo-25-02-2015-pg-13?ref=serp;DJAM 25/02/2015 - Pág. 13 - Administrativo - Diário de Justiça do Estado do Amazonas;Fornecedor: CHAVES COMÉRCIO E LICITAÇÕES EIRELI -EPP (CNPJ: 11.333.352/0001-85) – LOTE ÚNICO - Item 01...cd-rom e outros suportes, com 12,10% (doze, dez por cento) de desconto, conforme abaixo: a) Manual da Execução...e Processuais Penais Comentadas. – 1 (uma) unidade, NUCCI, Guilherme de Souza. ed.;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+execução+penal;https://www.jusbrasil.com.br/diarios/40220142/dou-secao-3-04-09-2012-pg-34?ref=serp;DOU 04/09/2012 - Pág. 34 - Seção 3 - Diário Oficial da União;Militar de Brasília, através da EDITORA VERBO JURÍDICO - EPP, para curso de Pós Graduação em Direito Penal...Militar, Execução Penal, Direito Administração Militar e Metodologia da Pesquisa Jurídica....45 - SCE COMERCIAL LTDA,11.094.173/0001-32 - OFFICE DO BRASIL EQUIPAMENTOS PARA ESCRITORIO LTDA-EPP,11.333.352/0001-85...;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+execução+penal;https://www.jusbrasil.com.br/diarios/37875910/doerj-poder-executivo-14-06-2012-pg-74?ref=serp;DOERJ 14/06/2012 - Pág. 74 - Poder Executivo - Diário Oficial do Estado do Rio de Janeiro;Prisionais e Hospitalares desta SEAP, pa ra Empresa CHAVES COMÉRCIO E LICITAÇÕES LTDA - EPP, CNPJ nº 11.333.352/0001-85...aquisição de 66.000 (sessenta e seis mil) capas de prontuário jurídico, para atender a Coordenação de Execuções...Penais desta SEAP, para Empresa GRÁFICA E EDITORA FORMATO 3 LTDA - ME, CNPJ nº 11.226.821/0001-67, no...;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+responsabilidade+penal;https://www.jusbrasil.com.br/diarios/56360647/doeal-executivo-05-07-2013-pg-44?ref=serp;DOEAL 05/07/2013 - Pág. 44 - Executivo - Diário Oficial do Estado de Alagoas;Total R$ 50.400,00 (Cinquenta Mil e Quatrocentos Reais) CHAVES COMERCIO E LICITAÇOES EIRELI-EPP CNPJ Nº 11.333.352/0001-85...Transportadora Atlas), tra mita o ProcessoAdministrativo Disciplinar nº. 044/2011-CPJM-A, que apura responsabilidade...prevalecer-se, abusivamente, da condição de funcionário policial e cometer qualquer tipo de infração penal...;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+responsabilidade+penal;https://www.jusbrasil.com.br/diarios/120609559/doeal-diario-oficial-05-07-2013-pg-44?ref=serp;DOEAL 05/07/2013 - Pág. 44 - Diário Oficial - Diário Oficial do Estado de Alagoas;Total R$ 50.400,00 (Cinquenta Mil e Quatrocentos Reais) CHAVES COMERCIO E LICITAÇOES EIRELI-EPP CNPJ Nº 11.333.352/0001-85...Transportadora Atlas), tra mita o ProcessoAdministrativo Disciplinar nº. 044/2011-CPJM-A, que apura responsabilidade...prevalecer-se, abusivamente, da condição de funcionário policial e cometer qualquer tipo de infração penal...;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+responsabilidade+penal;https://www.jusbrasil.com.br/diarios/36353160/doepa-caderno-4-23-04-2012-pg-10?ref=serp;DOEPA 23/04/2012 - Pág. 10 - Caderno 4 - Diário Oficial do Estado do Pará;Considerando a necessidade da busca de prova indiciária cujo objetivo é colaborar para elucidar infrações penais...que estiverem à frente da ocorrência e/ ou apuração dessas denúncias envolvendo crime castrense, a responsabilidade...$ 4.049,70 Item 19 - com valor global de R$ 700,00 Item 25 - com valor global de R$ 1.899,50 - CNPJ 11.333.352/0001-85...;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+crimes+contra;https://www.jusbrasil.com.br/diarios/38183150/tre-al-26-06-2012-pg-3?ref=serp;TRE-AL 26/06/2012 - Pág. 3 - TRE-AL;. - EPP, inscrita no CNPJ sob o nº 11.333.352/0001-85, e da empresa Cristiane de Souza Lendengue ?...ME, inscrita no CNPJ sob o nº 05.840.607/0001-01, que podem configurar o crime tipificado no art. 90;
"{07586061000121,12068781000135} => {11333352000185}";0,0100714749837557;1;54;31;11333352000185+crimes+contra;https://www.jusbrasil.com.br/diarios/36353160/doepa-caderno-4-23-04-2012-pg-10?ref=serp;DOEPA 23/04/2012 - Pág. 10 - Caderno 4 - Diário Oficial do Estado do Pará;todas as denúncias encaminhadas através do Serviço Disque - Denúncia (191), onde se observa noticia de crime...deve ser instaurado imediatamente o Inquérito Policial Militar, sempre que evidenciados indícios de crime...$ 4.049,70 Item 19 - com valor global de R$ 700,00 Item 25 - com valor global de R$ 1.899,50 - CNPJ 11.333.352/0001-85...;
